"CERT","CHCLASS1","CITYST","COST","FAILDATE","FIN","ID","NAME","QBFASSET","QBFDEP","RESTYPE","RESTYPE1","SAVR"
19183,"NM","STAMFORD, CT",53784,"6/26/2002","4656","3541","CONNECTICUT BANK OF COMMERCE",384172,344416,"FAILURE","PI","BIF"
34979,"SM","SHELBY TOWNSHIP, MI",4440,"3/28/2002","4655","3540","NEW CENTURY BANK",21091,18902,"FAILURE","PO","BIF"
26652,"N","BOCA RATON, FL",0,"3/1/2002","4654","3539","NET FIRST NATIONAL BANK",37207,31601,"FAILURE","PI","BIF"
22314,"N","PHOENIX, AZ",164047,"2/7/2002","4653","3538","NEXTBANK",700180,551297,"FAILURE","PO","BIF"
8966,"SM","OAKWOOD, OH",63600,"2/1/2002","4652","3537","OAKWOOD DEPOSIT BANK",72267,60168,"FAILURE","PI","BIF"
22002,"NM","SIERRA BLANCA, TX",4574,"1/18/2002","4651","3536","BANK OF SIERRA BLANCA",10764,9914,"FAILURE","PI","BIF"
24382,"N","MIAMI, FL",101748,"1/11/2002","4650","3535","HAMILTON BANK, NATIONAL ASSOCIATION",1409496,1298731,"FAILURE","PI","BIF"
34248,"N","GRAVETTE, AR",4206,"9/7/2001","4649","3534","SINCLAIR NATIONAL BANK",29792,26054,"FAILURE","PI","BIF"
32646,"SB","HINSDALE, IL",286673,"7/27/2001","6004","3533","SUPERIOR BANK, FSB",1765455,1609501,"FAILURE","PI","SAIF"
6629,"N","MALTA, OH",769,"5/3/2001","4648","3532","MALTA NATIONAL BANK",9075,8728,"FAILURE","PA","BIF"
34264,"NM","MANCHESTER, NH",817,"2/2/2001","4647","3531","FIRST ALLIANCE BANK AND TRUST CO",17438,16931,"FAILURE","PA","BIF"
3815,"N","METROPOLIS, IL",2670,"12/14/2000","4646","3530","NATIONAL STATE BANK OF METROPOLIS",90397,71277,"FAILURE","PI","BIF"
21029,"NM","HONOLULU, HI",400,"10/13/2000","4645","3529","BANK OF HONOLULU",63890,59037,"FAILURE","PI","BIF"
338,"NM","FALKNER, MS",14592,"9/29/2000","4644","3528","BANK OF FALKNER",85485,77140,"FAILURE","PI","BIF"
10985,"NM","ALMELUND, MN",1363,"7/14/2000","4643","3527","TOWN & COUNTRY BANK OF ALMELUND",25942,26667,"FAILURE","PI","BIF"
25056,"N","RIDGECREST, CA",617,"6/2/2000","4642","3526","MONUMENT NATIONAL BANK",7923,7680,"FAILURE","PA","BIF"
27886,"SB","ATLANTA, GA",1322,"3/10/2000","6003","3525","MUTUAL FEDERAL SAVINGS BANK OF ATLANTA",31479,32234,"FAILURE","PA","SAIF"
14228,"NM","CARLISLE, IA",11574,"1/14/2000","4641","3524","HARTFORD-CARLISLE SB",105044,68549,"FAILURE","PI","BIF"
26748,"NM","NEW YORK, NY",,"12/10/1999","4640","3523","GOLDEN CITY COMMERCIAL BANK",87158,80365,"FAILURE","PA","BIF"
27415,"NM","WOODLAND HILLS, CA",42049,"11/22/1999","4639","3522","PACIFIC THRIFT AND LOAN CO",127342,119451,"FAILURE","PI","BIF"
18147,"N","MIAMI, FL",3342,"9/10/1999","4638","3521","PEOPLES NB OF COMMERCE",36823,35946,"FAILURE","PA","BIF"
6771,"N","KEYSTONE, WV",532198,"9/1/1999","4637","3520","FIRST NB OF KEYSTONE",1119865,880859,"FAILURE","PI","BIF"
25272,"N","MARSHALL, TX",9855,"7/9/1999","4636","3518","EAST TEXAS NB OF MARSHALL",121564,113054,"FAILURE","PA","BIF"
32491,"SB","NORTH MIAMI BEACH, FL",1195,"7/9/1999","6002","3519","OCEANMARK BANK, A FSB",68981,61303,"FAILURE","PA","SAIF"
13300,"SM","TUCUMCARI, NM",2222,"4/23/1999","4635","3517","ZIA NEW MEXICO BANK",17251,16708,"FAILURE","PA","BIF"
17200,"NM","COLUMBIA, SC",0,"3/26/1999","4634","3516","VICTORY STATE BANK",13205,12887,"FAILURE","PA","BIF"
2174,"SM","FORT BENTON, MT",1590,"8/7/1998","4633","3515","Q BANK",14977,13888,"FAILURE","PI","BIF"
91189,"NM","BOULDER, CO",218595,"7/23/1998","4632","3514","BESTBANK",233223,206325,"FAILURE","PI","BIF"
14758,"SM","RIVER ROUGE, MI",2866,"4/9/1998","4631","3513","OMNIBANK",42038,40462,"FAILURE","PA","BIF"
18338,"NM","JENNINGS, LA",5026,"11/21/1997","4630","3512","SOUTHWEST BANK",27923,27511,"FAILURE","PA","BIF"
27072,"NM","TORRANCE, CA",5640,"8/16/1996","4629","3511","COMMONWEALTH THRIFT & LOAN",11547,10883,"FAILURE","PI","BIF"
29236,"SB","LOS ANGELES, CA",21921,"8/9/1996","6001","3510","UNION FEDERAL BANK, FSB",32576,32745,"FAILURE","PI","SAIF"
26431,"NM","SOUTHPORT, CT",5663,"7/12/1996","4628","3509","FAIRFIELD FIRST BANK & TRUST CO",57267,57329,"FAILURE","PA","BIF"
3382,"N","PANHANDLE, TX",16312,"6/14/1996","4627","3508","FIRST NB OF THE PANHANDLE",68126,67968,"FAILURE","PI","BIF"
18662,"NM","BORGER, TX",3378,"5/31/1996","4626","3507","PEOPLE'S BANK & TRUST",22739,22288,"FAILURE","PA","BIF"
27525,"N","PHILADELPHIA, PA",7701,"3/8/1996","4625","3506","METROBANK OF PHILADELPHIA",40379,39177,"FAILURE","PI","BIF"
23319,"NM","TORRANCE, CA",19349,"7/28/1995","4624","3504","PACIFIC HERITAGE BANK",147685,146100,"FAILURE","PI","BIF"
26187,"NM","NEW HAVEN, CT",10374,"7/28/1995","4623","3505","FOUNDERS BANK",77364,77362,"FAILURE","PI","BIF"
23751,"N","KIHEI, MAUI, HI",2593,"5/19/1995","4622","3503","BANK USA, N.A.",9048,9124,"FAILURE","PI","BIF"
29781,"SL","NEW YORK, NY",5967,"5/5/1995","1311","3502","AMERICAN S & L ASSOCIATION",64397,57667,"FAILURE","PA","RTC"
31899,"SL","SAN FRANCISCO, CA",22226,"4/28/1995","1310","3501","CONTINENTAL SAVINGS OF AMERICA",359422,357025,"FAILURE","PA","RTC"
33190,"NM","LOS ANGELES, CA",6078,"3/31/1995","4621","3500","LOS ANGELES THRIFT AND LOAN COMPANY",23388,22280,"FAILURE","PI","BIF"
3480,"NM","ONTARIO, CA",25627,"3/3/1995","4620","3499","FIRST TRUST BANK",227695,223573,"FAILURE","PI","BIF"
24754,"SM","LOS ANGELES, CA",20450,"1/20/1995","4619","3498","GUARDIAN BANK",316944,297948,"FAILURE","IDT","BIF"
32374,"SB","MISSION VIEJO, CA",4047,"12/16/1994","1308","3497","CORNERSTONE BANK FSB",44345,38410,"FAILURE","PA","RTC"
90230,"SI","LUDLOW, MA",2866,"10/21/1994","4618","3496","LUDLOW SAVINGS BANK",222671,229130,"FAILURE","PA","BIF"
3432,"NM","DOWNEY, CA",17839,"8/26/1994","4617","3495","CAPITAL BANK",76892,74408,"FAILURE","PI","BIF"
20637,"NM","NEWPORT BEACH, CA",28711,"8/12/1994","4616","3494","BANK OF NEWPORT",167802,161785,"FAILURE","PI","BIF"
22796,"NM","NEWPORT BEACH, CA",14107,"7/29/1994","4614","3492","COMMERCE BANK",142315,138296,"FAILURE","PI","BIF"
23157,"NM","CORONA, CA",2618,"7/29/1994","4615","3493","WESTERN COMMUNITY BANK",54013,53141,"FAILURE","PI","BIF"
21922,"NM","LOS ANGELES, CA",28821,"7/15/1994","4613","3491","BANK OF SAN PEDRO",132636,128303,"FAILURE","PI","BIF"
23448,"SM","FULLERTON, CA",14515,"7/8/1994","4611","3490","PIONEER BANK",133250,128382,"FAILURE","PI","BIF"
20442,"NM","MERIDEN, CT",0,"7/7/1994","4612","3489","THE MERIDEN TRUST AND SAFE DEPOSIT",3203,0,"FAILURE","IDT","BIF"
26909,"SI","HARTFORD, CT",13815,"6/10/1994","4610","3488","THE BANK OF HARTFORD",321457,276016,"FAILURE","PA","BIF"
31484,"SB","ENCINO, CA",7424,"6/3/1994","1284","3487","ENCINO SAVINGS BANK, FSB",92470,89098,"FAILURE","PA","RTC"
27027,"N","SAN FRANCISCO, CA",684,"5/19/1994","4609","3486","BARBARY COAST NATIONAL BANK",10678,9296,"FAILURE","PA","BIF"
18332,"NM","LOWELL, MA",3750,"5/6/1994","4608","3485","COMMERCIAL BANK AND TRUST COMPANY",30274,29762,"FAILURE","PA","BIF"
25678,"N","KANSAS CITY, MO",3650,"4/14/1994","4607","3484","SUPERIOR NATIONAL BANK",19970,19618,"FAILURE","IDT","BIF"
19367,"N","PARAMOUNT, CA",47674,"4/1/1994","4606","3483","MECHANICS NATIONAL BANK",148713,148881,"FAILURE","PI","BIF"
26374,"NM","LOS ANGELES, CA",9553,"11/5/1993","4603","3482","CENTURY THRIFT AND LOAN",31876,24486,"FAILURE","PO","BIF"
22815,"NM","SAN DIEGO, CA",58850,"10/29/1993","4602","3481","THE BANK OF SAN DIEGO",294277,289131,"FAILURE","PI","BIF"
24452,"N","BREA, CA",14270,"10/21/1993","4601","3480","MID CITY BANK, N.A.",105734,102630,"FAILURE","PA","BIF"
26995,"NM","LOS ANGELES, CA",3323,"10/15/1993","4600","3479","BRENTWOOD THRIFT AND LOAN ASSOCIATION",12920,11481,"FAILURE","PO","BIF"
8446,"N","NEW BRAUNFELS, TX",2725,"10/14/1993","4599","3478","PLAZA BANK, N.A. OF NEW BRAUNFELS",54647,56897,"FAILURE","PI","BIF"
24654,"N","LOS ANGELES, CA",7232,"9/24/1993","4598","3476","WESTERN UNITED NATIONAL BANK",23727,22602,"FAILURE","PO","BIF"
32229,"NM","LOS ANGELES, CA",21646,"9/24/1993","1267","3477","WESTSIDE BANK, FSB",81689,76949,"FAILURE","PO","RTC"
27174,"NM","SAN FRANCISCO, CA",1450,"9/17/1993","4597","3475","REGENT THRIFT AND LOAN ASSOCIATION",35751,7228,"FAILURE","PI","BIF"
32136,"SL","PLEASANTON, CA",2775,"9/10/1993","1234","3474","AMADOR VALLEY S & L",41886,41150,"FAILURE","PA","RTC"
23135,"NM","LOS ANGELES, CA",5922,"8/27/1993","4596","3473","MARITIME BANK OF CALIFORNIA",31761,30932,"FAILURE","PI","BIF"
18220,"NM","FORT WORTH, TX",7328,"8/25/1993","4595","3472","TARRANT BANK",62583,59718,"FAILURE","PI","BIF"
32228,"SB","IRVINE, CA",4521,"8/13/1993","1260","3471","GOLDEN STATE FSB",50629,46554,"FAILURE","PO","RTC"
32728,"N","NORFOLK, VA",792,"8/12/1993","4594","3470","NEW ATLANTIC BANK, NA",15083,14364,"FAILURE","PA","BIF"
5592,"N","WOLFE CITY, TX",4851,"7/29/1993","4593","3469","THE WOLFE CITY NATIONAL BANK",30421,32231,"FAILURE","PI","BIF"
24757,"N","HOUSTON, TX",5473,"7/22/1993","4592","3468","FIDELITY NATIONAL BANK",52624,50348,"FAILURE","PI","BIF"
26488,"NM","LA MESA, CA",14330,"7/9/1993","4591","3466","FIRST CALIFORNIA BANK",79395,77014,"FAILURE","PI","BIF"
26495,"NM","LOS ANGELES, CA",17697,"7/9/1993","4590","3467","CITY THRIFT AND LOAN ASSOCIATION",39383,36977,"FAILURE","PO","BIF"
16335,"SM","LAKEWOOD, CO",38567,"7/2/1993","4588","3464","JEFFERSON BANK & TRUST",127077,119404,"FAILURE","PI","BIF"
27268,"NM","SEATTLE, WA",1053,"7/2/1993","4587","3465","EMERALD CITY BANK",7845,7219,"FAILURE","PI","BIF"
3733,"N","RANTOUL, IL",679,"7/1/1993","4585","3462","EAGLE BANK OF CHAMPAIGN COUNTY, NATIONAL A",20188,19706,"FAILURE","PI","BIF"
24846,"N","HOUSTON, TX",8175,"7/1/1993","4586","3463","WESTHEIMER NATIONAL BANK",27945,28116,"FAILURE","PA","BIF"
27307,"N","WASHINGTON, DC",1023,"6/25/1993","4584","3461","CITY NATIONAL BANK OF WASHINGTON",23984,22716,"FAILURE","PA","BIF"
21560,"NM","SAN JOSE, CA",5528,"6/18/1993","4582","3459","AMERICAN BANK AND TRUST",35577,34583,"FAILURE","PA","BIF"
23183,"NM","LOS ANGELES, CA",64131,"6/18/1993","4583","3460","CAPITAL BANK OF CALIFORNIA",227732,224691,"FAILURE","PO","BIF"
17963,"NM","AMARILLO, TX",2515,"6/10/1993","4581","3458","BANKCENTRAL AMARILLO",34745,34059,"FAILURE","PA","BIF"
29671,"SL","MARINA DEL RAY, CA",107864,"6/4/1993","1300","3457","WESTERN FSB",3796241,2704214,"FAILURE","PA","RTC"
18257,"SI","NEW LONDON, CT",116968,"5/21/1993","4580","3455","NEW ENGLAND SAVINGS BANK",914884,720512,"FAILURE","PI","BIF"
23796,"N","ROLLING HILLS EST, CA",10296,"5/21/1993","4579","3456","PALOS VERDES NATIONAL BANK",45633,47775,"FAILURE","PI","BIF"
32731,"N","CHARLOTTE, NC",1658,"5/20/1993","4578","3454","CROWN NATIONAL BANK",26341,24804,"FAILURE","PI","BIF"
24653,"N","LOS ANGELES, CA",5919,"5/6/1993","4577","3453","WILSHIRE CENTER BANK,",9677,9391,"FAILURE","PI","BIF"
25055,"N","ANAHEIM, CA",43596,"4/30/1993","4576","3452","AMERICAN COMMERCE NATIONAL BANK",139087,127661,"FAILURE","PI","BIF"
14787,"N","HAMBURG, IA",165,"4/29/1993","4575","3451","VALLEY NATIONAL BANK OF FREMONT",6952,6809,"FAILURE","PI","BIF"
24676,"N","SAN DIEGO, CA",3092,"4/15/1993","4574","3450","FIRST WESTERN BANK, N.A.",16235,15313,"FAILURE","PI","BIF"
23581,"NM","NORTHRIDGE, CA",8857,"4/8/1993","4573","3449","PREMIER BANK",73024,69818,"FAILURE","PI","BIF"
19444,"NM","MISSION, KS",12899,"4/2/1993","4572","3445","MIDLAND BANK OF KANSAS",124262,120891,"FAILURE","PI","BIF"
24111,"N","OVERLAND PARK, KS",15438,"4/2/1993","4571","3446","COLLEGE BOULEVARD NATIONAL BANK",202754,190827,"FAILURE","PI","BIF"
24564,"N","LOS ANGELES, CA",25230,"4/2/1993","4570","3447","OLYMPIC NATIONAL BANK",82446,80484,"FAILURE","PI","BIF"
27773,"SL","PRAIRIE VILLAGE, KS",36310,"4/2/1993","1251","3448","PIONEER FS & LA",132850,128001,"FAILURE","PA","RTC"
11890,"NM","VEGA, TX",2828,"4/1/1993","4569","3444","FIRST STATE BANK",21444,20743,"FAILURE","PI","BIF"
3295,"N","LANCASTER, TX",161,"3/18/1993","4567","3443","UNITED BANK, N.A.",49805,49016,"FAILURE","PI","BIF"
32238,"NM","BOCA RATON, FL",3589,"3/16/1993","1293","3442","THE GUARDIAN BANK, FSB",75564,69245,"FAILURE","PA","RTC"
23631,"N","LAGUNA BEACH, CA",7393,"3/4/1993","4566","3441","FIRST AMERICAN CAPITAL BANK, N.A",28451,26276,"FAILURE","PI","BIF"
7135,"N","WATERTOWN, NY",43540,"2/26/1993","4565","3440","JEFFERSON NATIONAL BANK",256014,248652,"FAILURE","PI","BIF"
5499,"N","ROSEBUD, TX",1499,"2/25/1993","4564","3439","THE PLANTERS NB OF ROSEBUD",13728,13636,"FAILURE","PI","BIF"
17118,"NM","HALTOM CITY, TX",14480,"2/5/1993","4563","3438","AMERICAN BANK OF HALTOM CITY",99525,100195,"FAILURE","PI","BIF"
6290,"N","BRADFORD, VT",25528,"1/29/1993","4562","3434","FIRST NATIONAL BANK OF VERMONT",295784,282378,"FAILURE","PI","BIF"
29892,"SB","PROVIDENCE, RI",73560,"1/29/1993","1290","3435","OLD STONE SB",1847236,1704347,"FAILURE","PA","RTC"
32484,"SB","CANOGA PARK, CA",15123,"1/29/1993","1220","3436","VISTA FSA",105114,94489,"FAILURE","PO","RTC"
33186,"SB","BATON ROUGE, LA",2207,"1/29/1993","1258","3437","LIFE FSB",16753,16512,"FAILURE","PA","RTC"
24320,"N","SANTA MONICA, CA",17631,"1/22/1993","4561","3433","COLUMBIA NATIONAL BANK",47618,47627,"FAILURE","PI","BIF"
4378,"N","RUSHVILLE, IN",6046,"12/18/1992","4560","3431","THE RUSHVILLE NATIONAL BANK",41631,39677,"FAILURE","PI","BIF"
17428,"NM","BREMEN, KS",722,"12/18/1992","4559","3432","THE BREMEN STATE BANK",2679,2623,"FAILURE","PO","BIF"
15750,"SI","PHILADELPHIA, PA",0,"12/11/1992","4556","3427","MERITOR SAVINGS BANK",4126701,2909344,"FAILURE","PA","BIF"
16977,"SI","WOONSOCKET, RI",10303,"12/11/1992","4558","3428","EASTLAND SAVINGS BANK",515301,499012,"FAILURE","PI","BIF"
19725,"NM","WOONSOCKET, RI",0,"12/11/1992","4557","3429","EASTLAND BANK",85405,76172,"FAILURE","PI","BIF"
25306,"SM","VIENNA, VA",4958,"12/11/1992","4554","3430","SAILORS & MERCHANTS B&T CO.",34775,34481,"FAILURE","PA","BIF"
9015,"NM","PRINCETON, TX",247,"12/10/1992","2020","3426","CITIZENS STATE BANK",12943,12779,"ASSISTANCE","A/A","BIF"
32244,"SB","PALM BEACH GARDEN, FL",20897,"12/8/1992","1240","3425","PALM BEACH FSA",59403,54369,"FAILURE","PA","RTC"
18245,"SI","NEW BRITAIN, CT",78973,"12/4/1992","4551","3419","BURRITT INTERFINANCIAL BANCORPORATION",523850,506022,"FAILURE","PI","BIF"
21996,"SI","HOLYOKE, MA",24010,"12/4/1992","4553","3420","HERITAGE BANK FOR SAVINGS",1288435,1000727,"FAILURE","PI","BIF"
26440,"NM","HUNTINGTON, CA",17368,"12/4/1992","4552","3421","HUNTINGTON PACIFIC THRIFT & LOAN",40476,38255,"FAILURE","PO","BIF"
30080,"SL","MADISON, NJ",23977,"12/4/1992","1309","3422","CARTERET FSB",4827462,2716356,"FAILURE","PA","RTC"
30217,"SL","VINELAND, NJ",41434,"12/4/1992","1287","3423","SECURITY FEDERAL",1185897,857581,"FAILURE","PA","RTC"
32339,"SB","SALISBURY, MD",78024,"12/4/1992","1302","3424","SECOND NATIONAL, FSB",1572770,1159197,"FAILURE","PA","RTC"
15886,"SM","KANSAS CITY, MO",123159,"11/20/1992","4550","3415","THE MERCHANTS BANK",1451535,1395338,"FAILURE","PI","BIF"
27660,"SB","CHICAGO, IL",4589,"11/20/1992","1254","3416","IRVING FB FOR SAVINGS",246965,246268,"FAILURE","PA","RTC"
28394,"SL","NEW MILFORD, NJ",35138,"11/20/1992","1275","3417","POLIFLY FS & LA",457974,374000,"FAILURE","PA","RTC"
29768,"SL","CRESTLINE, OH",6949,"11/20/1992","1225","3418","CRESTLINE FS & LA",27455,26775,"FAILURE","PA","RTC"
17085,"NM","WALTHAM, MA",60206,"11/13/1992","4545","3409","GUARANTY-FIRST TRUST COMPANY",353230,348942,"FAILURE","PI","BIF"
21199,"NM","KANSAS CITY, MO",159537,"11/13/1992","4546","3410","METRO NORTH STATE BANK",472467,493828,"FAILURE","PI","BIF"
22073,"NM","NEW YORK, NY",164561,"11/13/1992","4549","3411","FIRST NEW YORK BANK FOR BUSINESS",530651,498907,"FAILURE","PI","BIF"
25721,"NM","GRETNA, LA",4787,"11/13/1992","4547","3412","INVESTORS BANK AND TRUST COMPANY",51586,50767,"FAILURE","PA","BIF"
26656,"NM","REDWOOD CITY, CA",2341,"11/13/1992","4548","3413","STATEWIDE THRIFT AND LOAN CO.",9636,9455,"FAILURE","PA","BIF"
30655,"SL","OVERLAND PARK, KS",6406,"11/13/1992","1229","3414","THE OVERLAND PARK FS & LA",213413,95324,"FAILURE","PA","RTC"
27456,"NM","BETHEL, CT",9775,"11/6/1992","4544","3407","GREENWOOD BANK OF BETHEL, INC.",33255,33160,"FAILURE","PA","BIF"
30159,"SB","WINDER, GA",4423,"11/6/1992","1242","3408","FIRST FSB OF GEORGIA, FA",108173,97532,"FAILURE","PA","RTC"
1722,"SM","DALLAS, TX",0,"10/30/1992","4529","3386","FIRST CITY, TEXAS - DALLAS, NA",1359158,1307005,"FAILURE","PI","BIF"
3093,"N","BEAUMONT, TX",0,"10/30/1992","4526","3387","FIRST CITY, TEXAS - BEAUMONT, NA",532248,488695,"FAILURE","PA","BIF"
3120,"N","BRYAN, TX",0,"10/30/1992","4527","3388","FIRST CITY, TEXAS - BRYAN, NA",340189,318838,"FAILURE","PA","BIF"
3227,"N","GRAHAM, TX",0,"10/30/1992","4531","3389","FIRST CITY, TEXAS - GRAHAM, NA",95398,86486,"FAILURE","PA","BIF"
3316,"N","LUFKIN, TX",0,"10/30/1992","4535","3390","FIRST CITY, TEXAS - LUFKIN, NA",156640,145727,"FAILURE","PA","BIF"
3318,"N","MADISONVILLE, TX",0,"10/30/1992","4536","3391","FIRST CITY, TEXAS - MADISONVILLE",123394,114740,"FAILURE","PA","BIF"
3344,"N","MIDLAND, TX",0,"10/30/1992","4537","3392","FIRST CITY, TEXAS - MIDLAND, NA",313055,289991,"FAILURE","PA","BIF"
3374,"N","ORANGE, TX",0,"10/30/1992","4538","3393","FIRST CITY, TEXAS - ORANGE, NA",131984,122457,"FAILURE","PA","BIF"
5506,"N","SAN ANGELO, TX",0,"10/30/1992","4539","3394","FIRST CITY, TEXAS - SAN ANGELO,",142819,131932,"FAILURE","PA","BIF"
5562,"N","TYLER, TX",0,"10/30/1992","4542","3395","FIRST CITY, TEXAS - TYLER, NA",259208,231534,"FAILURE","PA","BIF"
11914,"NM","SOUR LAKE, TX",0,"10/30/1992","4541","3396","FIRST CITY, TEXAS - SOUR LAKE",53521,48823,"FAILURE","PA","BIF"
13702,"N","HOUSTON, TX",0,"10/30/1992","4532","3397","FIRST CITY, TEXAS - HOUSTON, NA",2802064,2519978,"FAILURE","PI","BIF"
15721,"N","AUSTIN, TX",0,"10/30/1992","4525","3398","FIRST CITY, TEXAS - AUSTIN, NA",345518,331568,"FAILURE","PI","BIF"
16524,"NM","LAKE JACKSON, TX",0,"10/30/1992","4534","3399","FIRST CITY, TEXAS - LAKE JACKSON",104302,96353,"FAILURE","PA","BIF"
16560,"N","EL PASO, TX",0,"10/30/1992","4530","3400","FIRST CITY, TEXAS - EL PASO, NA",395894,367322,"FAILURE","PA","BIF"
17299,"SM","KOUNTZE, TX",0,"10/30/1992","4533","3401","FIRST CITY, TEXAS - KOUNTZE, NA",51347,46969,"FAILURE","PA","BIF"
17343,"NM","ALICE, TX",0,"10/30/1992","4523","3402","FIRST CITY, TEXAS - ALICE, NA",128044,118027,"FAILURE","PA","BIF"
20029,"NM","ARANSAS PASS, TX",0,"10/30/1992","4524","3403","FIRST CITY, TEXAS - ARANSAS PASS",51695,47213,"FAILURE","PA","BIF"
21190,"SM","CORPUS CHRISTI, TX",0,"10/30/1992","4528","3404","FIRST CITY, TEXAS - CORPUS CHRIS",462832,383384,"FAILURE","PA","BIF"
24723,"N","SAN ANTONIO, TX",0,"10/30/1992","4540","3405","FIRST CITY, TEXAS - SAN ANTONIO",265669,259018,"FAILURE","PI","BIF"
28218,"SL","SAN FRANCISCO, CA",19189,"10/30/1992","1236","3406","HOMESTEAD FSA",1314538,1234402,"FAILURE","PI","RTC"
31543,"SB","GAITHERSBURG, MD",527571,"10/21/1992","1312","3385","STANDARD FSB",1717520,1539974,"FAILURE","PA","RTC"
15579,"NM","RANGER, TX",3,"10/16/1992","1998","3382","FREEDOM BANK",20888,20338,"ASSISTANCE","A/A","BIF"
22689,"NM","LANHAM, MD",5978,"10/16/1992","4522","3383","UNIVERSAL BANK",18026,18050,"FAILURE","PO","BIF"
31418,"SL","JACKSON, MS",42647,"10/16/1992","1266","3384","SECURITY FS & LA",276476,271387,"FAILURE","PA","RTC"
28998,"SB","MANASSAS, VA",75636,"10/9/1992","1278","3381","PEIDMONT FSA",444605,370085,"FAILURE","PA","RTC"
16146,"SI","NEWARK, NJ",67979,"10/2/1992","4520","3378","THE HOWARD SAVINGS BANK",3461421,3378992,"FAILURE","PA","BIF"
22850,"N","KIHEI, HI",870,"10/2/1992","4519","3379","EASTWEST BANK, N.A.",3754,3398,"FAILURE","IDT","BIF"
27160,"SI","NEW HAVEN, CT",125592,"10/2/1992","4521","3380","FIRST CONSTITUTION BANK",1571240,1350530,"FAILURE","PA","BIF"
26844,"N","CLINTON TOWNSHIP, NJ",2511,"9/25/1992","4517","3376","HIGHLANDS COMMUNITY BANK, N.A.",19702,19546,"FAILURE","PA","BIF"
27416,"NM","EDISON, NJ",7343,"9/25/1992","4518","3377","HOMETOWN BANK",25200,24816,"FAILURE","PA","BIF"
27470,"N","LITTLE ROCK, AR",1857,"9/24/1992","4516","3375","FIRST EXCHANGE BANK OF LITTLE ROCK",24681,24396,"FAILURE","PI","BIF"
21181,"NM","FAIRFAX COUNTY, VA",5071,"9/18/1992","4514","3373","THE WASHINGTON BANK",28113,27871,"FAILURE","PI","BIF"
90266,"SI","PLYMOUTH, MA",5281,"9/18/1992","4515","3374","PLYMOUTH FIVE CENTS SAVINGS BANK",220972,182877,"FAILURE","PI","BIF"
5596,"N","YORKTOWN, TX",7614,"9/10/1992","4513","3372","THE FIRST NATIONAL BANK OF YORKTOWN",34439,34512,"FAILURE","PI","BIF"
15979,"SI","PATCHOGUE, NY",133851,"8/28/1992","4511","3369","THE UNION SAVINGS BANK",491100,529486,"FAILURE","PI","BIF"
18066,"SI","DOVER, NH",7114,"8/28/1992","4512","3370","SEACOAST SAVINGS BANK",84808,64786,"FAILURE","PI","BIF"
32388,"SB","SILVER SPRING, MD",31995,"8/28/1992","1245","3371","POTOMAC FSB",72326,68838,"FAILURE","PA","RTC"
28078,"SL","BIRMINGHAM, AL",3416,"8/21/1992","1227","3367","BIRMINGHAM FSB",91770,82123,"FAILURE","PA","RTC"
90257,"SI","PAWTUCKET, MA",28119,"8/21/1992","4510","3368","ATTLEBORO PAWTUCKET SB",632450,567733,"FAILURE","PI","BIF"
90307,"SI","WINCHENDON, MA",7309,"8/14/1992","4509","3366","WINCHENDON SAVINGS BANK",65213,64012,"FAILURE","PI","BIF"
20396,"SM","FOXWORTH, MS",5375,"8/7/1992","4508","3364","FOXWORTH BANK",36460,36030,"FAILURE","PA","BIF"
32468,"SB","CHARLESTON, SC",8780,"8/7/1992","1270","3365","CITADEL FS & LA",38978,37571,"FAILURE","PA","RTC"
18966,"NM","BROCKTON, MA",13416,"7/31/1992","4507","3363","MASSACHUSETTS BANK & TRUST CO.",61824,59427,"FAILURE","PI","BIF"
29418,"SL","PHENIX CITY, AL",390,"7/24/1992","1222","3362","FIRST RUSSELL COUNTY",86987,80457,"FAILURE","PA","RTC"
26676,"N","WEBSTER, TX",14241,"7/23/1992","4506","3361","FIRST NATIONAL BANK OF TEXAS",92076,91348,"FAILURE","PI","BIF"
13383,"NM","SPRINGFIELD, MN",127,"7/17/1992","4505","3358","STATE BANK OF SPRINGFIELD",30267,28464,"FAILURE","PA","BIF"
31931,"SL","WARRENTON, VA",12265,"7/17/1992","1257","3359","LIBERTY FSB",91966,86915,"FAILURE","PA","RTC"
32444,"SB","WELLESLEY, MA",25919,"7/17/1992","1247","3360","NEW ENGLAND FSA",137307,118091,"FAILURE","PA","RTC"
28387,"SB","CLEVELAND, OH",52125,"7/10/1992","1303","3355","TRANSOHIO, FSB",3370809,2396269,"FAILURE","PA","RTC"
29724,"SL","ATLANTA, GA",8384,"7/10/1992","1269","3356","SOUTHERN FSA OF GEORGIA",159982,151424,"FAILURE","PA","RTC"
